model_id,alias,model_name,brand_id,class_id,narrative,status,abbreviation,quickbook_model_id,model_path,is_active,updated_by,updated_date
7943,"Inch Colorado","Inch Colorado",1259,86,"<p>EP Carrillo’s Inch series was specifically designed for smokers that prefer larger ring sizes. As each edition’s blend was formulated, the level of strength and overall character changed. The Ecuadorian Colorado wrapper encasing this stick results in an earthy tasting full bodied, fairly strong smoke not found in it’s Natural and Maduro counterparts. Origin - Dominican Republic Filler - Dominican - Nicaraguan Binder - Nicaraguan Wrapper Type - Ecuador Habano</p>",active,INCHC,80002FC5-1531930581,ep-carrillo-inch-colorado,1,98,"2022-12-22 10:56:06"
7944,Encore,Encore,1259,86,"<p>This is yet another occasion that a sixth star should be added to this stupendous cigar’s rating. Achieving a score of 96 and being named the #1 cigar of the year for 2018 should say enough. While most of EP Carillo entries are generally strong and full flavored, this medium bodied edition is wonderfully complex and can be totally enjoyed by everyone. From start to finish this stick delivers refined tastes of smooth tobacco, gentle spice, pops of citrus and a touch of sweetness. This stick is one of the worlds greats. Origin - Dominican Republic Filler - Nicaraguan Binder - Nicaraguan Wrapper Type - Nicaraguan</p>",active,ENC,80002FCA-1531947838,ep-carrillo-encore,1,98,"2022-12-22 10:56:17"
7945,Dusk,Dusk,1259,86,"<p>Don’t be afraid of the dark! This edition is probably one of the best examples of why Ernesto Carrillo is the Master Blender he is. Achieving a 92 rating and placing in the top 25 cigars of 2017 was well deserved. This super slow burning edition is jammed pack with tobacco and yields a smooth, creamy and slightly sweet medium bodied flavor that is balanced and can be enjoyed by everyone. Origin - Dominican Republic Filler - Nicaragua Binder - Ecuadorian Wrapper Type - Connecticut Broadleaf</p>",active,DUS,80002FCF-1531948554,ep-carrillo-dusk,1,98,"2022-12-22 10:56:28"
7946,"Oscuro XO","Oscuro XO",1167,86,,active,OSCURO,80002FD7-1531951363,balmoral-oscuro-xo,1,98,"2022-12-20 15:30:56"
7947,Habano,Habano,1213,86,"<p>Take the band off this Habano wrapped cigar, give it to your buddy, let him light it up and get it going and then tell him it’s about a $3 smoke! General Cigar produced Las Estrella to give us a value priced BOXED cigar worthy of any occasion. It’s medium bodied in taste with an even burn. Origin - Nicaragua Filler - Coming Soon! Binder - Coming Soon! Wrapper Type - Habano</p>",active,LAE:HABANO,80002FDE-1531954915,la-estrella-cubana-habano,1,98,"2022-12-23 12:12:24"
7948,"M Coffee","M Coffee",1219,86,,active,MCO,80002FE0-1532019391,macanudo-m-coffee,1,106,"2023-01-04 13:50:43"
7949,"Bellas Artes Maduro (white)","Bellas Artes Maduro (white)",1232,86,"<p>The original Bella Artes edition was launched in 2017 and was well received and highly rated. In 2019 this 90 rated dark skinned beauty hit the scene to rave reviews across the board. The addition of a triple fermented, Brazilian maduro wrapper encasing this box pressed Nicaraguan puro produces a medium to full bodied smoke possessing very pronounced notes of cocoa and coffee. As I've said before, AJ has produced some of the worlds greatest cigars over the years giving us more and more choices to taste his unmatched skills. This is another addition worth a try.&nbsp;</p><p>Origin - Nicaragua&nbsp;</p><p>Filler - Nicaraguan &nbsp; &nbsp;Binder - Mexican &nbsp; &nbsp;Wrapper - Brazilian-Maduro</p>",active,BELWhite,80002FEE-1532023161,aj-fernandez-bellas-artes-maduro-white,1,98,"2022-12-20 13:41:26"
7950,Legend,Legend,1225,86,,active,LEG,80002FF2-1532100927,partagas-legend,1,98,"2023-01-06 13:42:12"
7951,"1901 Maduro","1901 Maduro",1176,86,"<p>When the Casa Turrent 1901 Maduro arrived in 2016 and received a CIgar Aficionado 94 rating, we knew everyone's opinion of Mexican cigars would change. Becoming a top 25 cigar the next year confirmed it.&nbsp;</p><p>Wrapper: Mexican San Andrés Maduro<br>Binder: Mexican San Andrés Criollo &amp; Nicaragua<br>Filler: Mexican San Andrés Corojo &amp; Criollo, Nicaragua</p>",active,190,80002FF8-1532108647,casa-turrent-1901-maduro,1,98,"2022-12-21 08:15:37"
7952,"1942 Maduro","1942 Maduro",1176,86,"<p>The Casa Turrent 1942 Maduro commemorates the birth year of Alejandro Turrent’s dad.These medium to slightly full bodied cigars utilize a dark and oily Mexican San Andrés wrapper combining a San Andrés criollo binder leaf &nbsp;with a blended filler of San Andres criollo, San Andrés maduro and vintage Nicaraguan tobaccos.&nbsp;</p>",active,194,80002FFE-1532109245,casa-turrent-1942-maduro,1,98,"2022-12-21 08:18:31"
7953,"1973 Maduro","1973 Maduro",1176,86,"<p>All the tobaccos used in the box pressed Casa Turrent 1973 Maduro have been aged up to four years. The company says this medium bodied edition is the richest and sweetest blend of the 1900 lineup.</p><p>Wrapper: San Andres Criollo (Mexico)<br>Binder: San Andres (Mexico)<br>Filler: San Andres (Mexico) &amp; Nicaragua</p>",active,197,80003004-1532109726,casa-turrent-1973-maduro,1,98,"2022-12-21 08:18:42"
7954,1880.,"1880 Original",1176,86,"<p>This Casa Turrent 1880 stand alone blend is only produced in one beefy sized 6 1/2 x 54 Toro packaged in 10 count boxes. The dark and oily wrapper and complex blend of Vintage leaves yields a mellow to medium bodied very long burning smoke.&nbsp;</p><p>Wrapper: Mexican Negro San Andres<br>Binder: Mexican Criollo ’98<br>Filler: Mexican Negro San Andres (2007 Vintage), Mexican Criollo ’98, Nicaraguan Criollo ’98</p>",active,CASAT:1880.,8000300A-1532109959,casa-turrent-1880-original,1,98,"2022-12-21 08:19:13"
7955,Beast,Beast,1252,86,"<p>Gather around kids. When this edition came to market in 2005 big ring sizes werent really the fad. I know that nowadays there are some cigars that almost seem as fat as tailpipes, but back then, this one took many by surprise. Gurkha put a lot of time and effort into this cigar. While the three country blend of fillers and binder took a while to get just right, the acquisition of a dark, oily Costa Rican wrapper that had been aging around 8 years to encase it was a huge deal. This six by sixty bombshell was then placed in a beautiful box and took off. This medium-full bodied stick has a slow cool burn and is smooth to the end. Expensive...yes. Worth it...I think so. Its stood the test of time to earn a try. Just make sure you put aside over an hour to enjoy it! Origin - Costa Rica Filler - Colombian-Dominican-Honduran Binder - Nicaraguan-Honduran Wrapper Type - Costa Rican</p>",active,BEA,80003013-1532368229,gurkha-beast,1,98,"2022-12-22 15:01:26"
7956,"by A J Fernandez","by A J Fernandez",1087,87,,active,BYAJ,80003015-1532441781,montecristo-by-a-j-fernandez,1,106,"2023-01-04 14:58:35"
7957,"by AJ Fernandez","by AJ Fernandez",1063,86,,active,BYAJF,8000301B-1532442553,romeo-y-julieta-by-aj-fernandez,1,98,"2023-01-05 17:00:30"
7958,Diablo,Diablo,1223,86,"<p>If you’re looking at the Punch line….no pun intended, you’re obviously a fan of Cuban Style solid tasting medium to full bodied smokes. You’re my Hero! When the Diablo came to market is was awarded a 93 rating upon entry. The four country blend of dark tobaccos were aged from four to six years yielding an over the top taste. Powerful yet smooth and undeniably Punch. Try a five pack of any size and buckle up! Origin - Nicaragua Filler - Honduran-Nicaraguan Binder - Connecticut Broadleaf Wrapper Type - Ecuador Sumatra-Oscuro</p>",active,DIAB,80003024-1532634970,punch-diablo,1,98,"2023-01-06 12:12:46"
7959,"La Amistad Black","La Amistad Black",1126,86,,active,LAAM,80003027-1532696787,hoyo-de-monterrey-la-amistad-black,1,98,"2022-12-22 16:41:46"
7960,"Pura Cepa","Pura Cepa",1168,86,"<p>Aging Room Pura Cepa strives to capture the very essence of the land’s core, and deliver a Nicaraguan puro blend for today’s most discerning adult smokers. Rafael Nodal achieved this vision by employing tobaccos from Nicaragua’s four major tobacco regions – Ometepe, Jalapa, Condega and Esteli – while working in collaboration with the much-respected Plasencia family. This highly rated blend is an extremely robust, full flavored, Cuban style smoke. Buckle up! &nbsp;</p><p>Filler - Nicaraguan &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; Binder - Nicaraguan &nbsp; &nbsp; &nbsp; &nbsp; Wrapper Type - Nicaraguan</p>",active,PURA,80003030-1532710212,aging-room-pura-cepa,1,98,"2022-12-20 12:31:01"
7961,"Flor de Oliva Giants","Flor de Oliva Giants",1203,86,,active,FLORDEO,80003035-1532979240,oliva-flor-de-oliva-giants,1,106,"2023-01-04 17:15:05"
7962,"Nub 460 Tubo Refill","Nub 460 Tubo Refill",1203,86,,active,NUB,8000303D-1533043644,oliva-nub-460-tubo-refill,1,106,"2023-01-04 17:15:23"
7963,"Joya Cabinetta","Joya Cabinetta",1207,86,"<p>50 years ago this brands Original entry (featured on our site) was considered one of the world’s best cigars with a reputation as a true cuban style “He Man” stick. If you’re a fan of mild smokes you would have stood clear of this 90+ rated long time full bodied old school favorite. It still remains one of my favorites with whiskey. Drew Estate acquired Joya in 2008 and it wasn’t long before they began reinventing this iconic brand. When this very unique 90 rated cigar launched in 2119 most of us did a double take! As the picture shows, this stick has two wrappers. The darker Nicaraguan Criollo leaf towards the cap is combined with a lighter Connecticut seed Ecuadorian Shade one for the main body of the cigar. The result is a smooth, medium bodied smoke that will gain intensity should you decide to keep going past the band! This is yet another Joya offering for many smokers to enjoy the rich heritage of this great brand. Origin - Nicaragua Filler - Nicaraguan Binder - Nicaraguan Wrapper Type - Connecticut Criollo</p>",active,JOYAC,8000303E-1533044950,joya-de-nicaragua-joya-cabinetta,1,124,"2023-02-07 10:39:41"
7964,"Core Connecticut","Core Connecticut",1168,86,"<p>The Core Connecticut edition consists of all Dominican filler and binder encased in an Ecuadorian grown Connecticut seed wrapper yielding one of the only mellow-medium bodied cigars of the line. This Dominican puro is smooth and tasty with just a bit of welcomed spice.&nbsp;</p><p>&nbsp;Filler- Dominican &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;Binder- Dominican &nbsp; &nbsp; &nbsp;Wrapper- Ecuadorian Connecticut</p>",active,COREC,80003053-1533307393,aging-room-core-connecticut,1,98,"2022-12-20 12:31:15"
7965,"Core Habano","Core Habano",1168,86,"<p>The Aging Room Core Habano edition is a Dominican puro like it's Connecticut sister with the exception of being encased in a darker Dominican habano wrapper yielding a medium-full bodied flavor giving it just a bit more punch....but nicely!&nbsp;</p><p>Filler- Dominican &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;Binder- Dominican &nbsp; &nbsp; &nbsp; &nbsp;Wrapper- Dominican Habano</p>",active,COREH,80003057-1533308657,aging-room-core-habano,1,98,"2022-12-20 12:31:30"
7966,"Core Maduro","Core Maduro",1168,86,"<p>The Aging Room Core Maduro edition consists of the same selected Dominican fillers and binder as the Connecticut and Habano wrapped offerings. The distinct taste of this Dominican made cigar is derived from its very dark San Andreas Mexican wrapper yielding a solid medium plus bodied flavor. &nbsp;</p><p>&nbsp;Filler- Dominican &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;Binder- Dominican &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;Wrapper- Maduro-San Andres</p>",active,COREM,8000305B-1533309201,aging-room-core-maduro,1,98,"2022-12-20 12:32:02"
7967,"Smok Prince Coil","Smok Prince Coil",1342,86,NULL,inactive,SMOK,8000306F-1533396173,smok-smok-prince-coil,0,98,"2023-11-10 05:31:02"
7968,"Smok Baby Coil","Smok Baby Coil",1342,86,NULL,inactive,SMOKB,80003076-1533396732,smok-smok-baby-coil,0,98,"2023-11-10 05:31:02"
7969,"Smok Coil","Smok Coil",1342,86,NULL,inactive,SMOKC,8000307C-1533397337,smok-smok-coil,0,98,"2023-11-10 05:31:02"
7970,CBD,CBD,1071,106,NULL,inactive,CBD,80003084-1533398020,general-merchandise-cbd,0,106,"2023-11-10 05:31:02"
7971,"Smok Cobra Resin Drip Tip","Smok Cobra Resin Drip Tip",1342,107,NULL,inactive,SMOKCO,80003097-1533400970,smok-smok-cobra-resin-drip-tip,0,1,"2023-11-10 05:31:02"
7972,Esteli,Esteli,1214,86,,active,ESTE,8000309D-1533578052,la-gloria-cubana-esteli,1,98,"2022-12-23 15:17:16"
7973,"El Criollito","El Criollito",1290,86,,active,ELCR,800030A1-1533594533,pdr-el-criollito,1,98,"2023-01-06 13:34:22"
7974,"El Trovador Maduro","El Trovador Maduro",1290,86,,active,ELTR,800030A6-1533595209,pdr-el-trovador-maduro,1,98,"2023-01-06 13:34:13"
7975,"El Trovador Rosado","El Trovador Rosado",1290,86,,active,ELTRO,800030AB-1533595672,pdr-el-trovador-rosado,1,98,"2023-01-06 13:34:01"
7976,"1878 Maduro","1878 Santiago Maduro",1290,86,,active,187,800030B0-1533647789,pdr-1878-santiago-maduro,1,98,"2022-11-25 17:45:37"
7977,"1878 Natural","1878 Santiago Natural",1290,86,,active,1878,800030B6-1533648353,pdr-1878-santiago-natural,1,98,"2022-11-25 17:45:23"
7978,"A Flores Privada BP Habano","A Flores Privada BP Habano",1290,87,,inactive,AFL,800030BC-1533648836,pdr-a-flores-privada-bp-habano,0,98,"2023-11-10 05:31:02"
7979,"A Flores Privada BP Maduro","A Flores Privada BP Maduro",1290,86,,active,AFLO,800030C0-1533649537,pdr-a-flores-privada-bp-maduro,1,98,"2023-01-06 13:33:25"
7980,"Gran Reserva Corojo","Gran Reserva Corojo",1290,86,,active,GRANRESE,800030C4-1533649760,pdr-gran-reserva-corojo,1,98,"2023-01-06 13:33:12"
7981,"Gran Reserva Sungrown","Gran Reserva Sungrown",1290,86,,active,GRANRESER,800030CB-1533650739,pdr-gran-reserva-sungrown,1,98,"2023-01-06 13:29:36"
7982,Connecticut,Connecticut,1163,87,"<p>Out of all the Aganorsa editions we offer, I think this one has the "secret sauce"! We know that the specifics of the fillers and binder are not really disclosed but can comfortably surmise that Casa Fernandez only uses the finest vintage leaves. The Ecuadorian grown Connecticut seed wrapper gives this stick a unique twist. While Connecticut usually means mild to mellow in taste, this cigars coat combined with the inners yields an extremely flavorful, medium bodied smoke with the signature character the company is known for. This is a wonderful smoking experience in the morning as well as a satisfying nightcap. Origin - Nicaragua Filler - Varied Binder - Varied Wrapper Type - Ecuador Connecticut</p>",active,AGA:CONNECTICUT,800030D2-1533667013,aganorsa-leaf-connecticut,1,98,"2022-12-20 12:28:52"
7983,Maduro,Maduro,1283,86,"<p>The Odyssey line is a super value priced array of everyday cigars brought to us by Premium powerhouse General Cigar. When the makers of Macanudo, Partagas and Punch…to name a few, decided to produce a well made economical smoke for everyone’s taste, they hit the mark! If you enjoy medium to full bodied smokes, the Maduro style has your name on it. These types of dark, oily wrappers are usually found on cigars four times as expensive! Origin - Nicaragua Filler - Nicaraguan Binder - Nicaraguan Wrapper Type - Maduro-Nicaraguan</p>",active,ODY:MADURO,800030D8-1533733170,odyssey-bundle-maduro,1,106,"2023-01-04 16:46:07"
